alias_city,alias_address,georeferencingString,type
VILLA D'ALME',FONTANELLA  VIA ROMA,"FONTANELLA  VIA ROMA, VILLA D'ALME', Bergamo, Lombardia, Italia",POINT
VILLA D'ALME',LOCALITA' BRUNTINO - CIMITERO - VIA FORESTO PRIMO,"LOCALITA' BRUNTINO - CIMITERO - VIA FORESTO PRIMO, VILLA D'ALME', Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,CIMITERO,"CIMITERO, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,FONTANELLA  PIAZZA EUROPA,"FONTANELLA  PIAZZA EUROPA, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,FONTANELLA  PIAZZA OGNA,"FONTANELLA  PIAZZA OGNA, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,FONTANELLA  VIA IV NOVEMBRE,"FONTANELLA  VIA IV NOVEMBRE, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,FONTANELLA  VIA MADRE TERESA DI CALCUTTA,"FONTANELLA  VIA MADRE TERESA DI CALCUTTA, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,FONTANELLA  VIA PIAVE,"FONTANELLA  VIA PIAVE, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,FONTANELLA PARCO FESTI RASINI - VIA PRINCIPE UMBERTO,"FONTANELLA PARCO FESTI RASINI - VIA PRINCIPE UMBERTO, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,LOCALITA' GAZZA - NEGOZIO ARREDAMENTO,"LOCALITA' GAZZA - NEGOZIO ARREDAMENTO, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,LOCALITA' PALAZZI - FONTANELLA,"LOCALITA' PALAZZI - FONTANELLA, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA D'OGNA,LOCALITA' S.ALBERTO - FONTANELLA,"LOCALITA' S.ALBERTO - FONTANELLA, VILLA D'OGNA, Bergamo, Lombardia, Italia",POINT
VILLA DI SERIO,FONTANELLA  VIA SANTUARIO,"FONTANELLA  VIA SANTUARIO, VILLA DI SERIO, Bergamo, Lombardia, Italia",POINT
VILLA DI SERIO,ORATORIO - VIA A.LOCATELLI,"ORATORIO - VIA A.LOCATELLI, VILLA DI SERIO, Bergamo, Lombardia, Italia",POINT
VILLONGO,FONTANELLA  VIA DONIZETTI,"FONTANELLA  VIA DONIZETTI, VILLONGO, Bergamo, Lombardia, Italia",POINT
VILLONGO,"MUNICIPIO - VIA ROMA, 41","MUNICIPIO - VIA ROMA, 41, VILLONGO, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,CONTRADA DEZZOLO e S.ANDREA - FONTANELLA  PIAZZA PEDRINI,"CONTRADA DEZZOLO e S.ANDREA - FONTANELLA  PIAZZA PEDRINI, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,FONTANELLA  PIAZZA A.BONICELLI,"FONTANELLA  PIAZZA A.BONICELLI, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,FONTANELLA  PIAZZA A.DE GASPERI,"FONTANELLA  PIAZZA A.DE GASPERI, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,FONTANELLA  PIAZZA PAPA GIOVANNI XXIII°,"FONTANELLA  PIAZZA PAPA GIOVANNI XXIII°, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,FONTANELLA  VIA ARCH.TAGLIAFERRI,"FONTANELLA  VIA ARCH.TAGLIAFERRI, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,FONTANELLA  VIA B.BIANCHI,"FONTANELLA  VIA B.BIANCHI, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,FONTANELLA  VIA MONTE GROMO,"FONTANELLA  VIA MONTE GROMO, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
VILMINORE DI SCALVE,FONTANELLA  VIA S.NICOLA,"FONTANELLA  VIA S.NICOLA, VILMINORE DI SCALVE, Bergamo, Lombardia, Italia",POINT
ZANDOBBIO,SCUOLA ELEMENTARE - VIA ORTI,"SCUOLA ELEMENTARE - VIA ORTI, ZANDOBBIO, Bergamo, Lombardia, Italia",POINT
ZANICA,LOCALITA' PADERGNONE - FONDO RETE,"LOCALITA' PADERGNONE - FONDO RETE, ZANICA, Bergamo, Lombardia, Italia",POINT
ZANICA,"MUNICIPIO - VIA ROMA, 35","MUNICIPIO - VIA ROMA, 35, ZANICA, Bergamo, Lombardia, Italia",POINT
ZANICA,SCUOLA ELEMENTARE - VIA PADERGNONE,"SCUOLA ELEMENTARE - VIA PADERGNONE, ZANICA, Bergamo, Lombardia, Italia",POINT
ZOGNO,ABITAZIONE PESENTI - VIA PRISA BASSA,"ABITAZIONE PESENTI - VIA PRISA BASSA, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE AMBRIA - AUTOLAVAGGIO,"FRAZIONE AMBRIA - AUTOLAVAGGIO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE ENDENNA - GIARDINI PUBBLICI,"FRAZIONE ENDENNA - GIARDINI PUBBLICI, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE GRUMELLO DE' ZANCHI - FONTANELLA,"FRAZIONE GRUMELLO DE' ZANCHI - FONTANELLA, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE MIRAGOLO S.MARCO  - BAR S. MAURO - VIA CENTRO,"FRAZIONE MIRAGOLO S.MARCO  - BAR S. MAURO - VIA CENTRO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE MIRAGOLO S.SALVATORE,"FRAZIONE MIRAGOLO S.SALVATORE, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE POSCANTE - LOCALITA' ALTEMARIE,"FRAZIONE POSCANTE - LOCALITA' ALTEMARIE, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE POSCANTE - LOCALITA' RIPA,"FRAZIONE POSCANTE - LOCALITA' RIPA, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE POSCANTE - SCUOLA ELEMENTARE,"FRAZIONE POSCANTE - SCUOLA ELEMENTARE, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE SOMENDENNA - CIMITERO,"FRAZIONE SOMENDENNA - CIMITERO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE SPINO AL BREMBO - CIMITERO,"FRAZIONE SPINO AL BREMBO - CIMITERO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,FRAZIONE STABELLO - SCUOLA ELEMENTARE,"FRAZIONE STABELLO - SCUOLA ELEMENTARE, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,LOCALITA' PAMPARATO - LAVATOIO,"LOCALITA' PAMPARATO - LAVATOIO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,SCUOLA ELEMENTARE - VIA ROMA,"SCUOLA ELEMENTARE - VIA ROMA, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,SCUOLA MEDIA - VIA MARCONI,"SCUOLA MEDIA - VIA MARCONI, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,STAZIONE AUTOLINEE SAB - STRADA STATALE 470,"STAZIONE AUTOLINEE SAB - STRADA STATALE 470, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,VIA CA' SARIELLI,"VIA CA' SARIELLI, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,VIA CAMISSINONE - USCITA SERBATOIO,"VIA CAMISSINONE - USCITA SERBATOIO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,VIA CARUBBO - ARRIVO SERBATOIO SERRI,"VIA CARUBBO - ARRIVO SERBATOIO SERRI, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,VIA GROMO - USCITA SERBATOIO TIGLIO-CAMISSINONE,"VIA GROMO - USCITA SERBATOIO TIGLIO-CAMISSINONE, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,VIA PERNICE - USCITA SERBATOIO,"VIA PERNICE - USCITA SERBATOIO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,VIA S. CIPRIANO,"VIA S. CIPRIANO, ZOGNO, Bergamo, Lombardia, Italia",POINT
ZOGNO,VIA ZERGNONE,"VIA ZERGNONE, ZOGNO, Bergamo, Lombardia, Italia",POINT
